Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_dl_argc;rtld.c;82;0.9723505973815918;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.0564348697662354;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.22965002059936523;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.8322567939758301;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.7167723178863525;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.9527492523193359;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.9276924133300781;0-2;LSB bit-flip
start_time;rtld.c;217;0.9818828105926514;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.2767143249511719;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.3462865352630615;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.26563239097595215;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.5031800270080566;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.1030664443969727;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.92183518409729;0-2;LSB bit-flip
version_info;rtld.c;747;1.0246422290802002;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8230860233306885;0-2;LSB bit-flip
library_path;rtld.c;743;0.7626986503601074;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.4952874183654785;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9115033149719238;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.2399437427520752;0-2;LSB bit-flip
library_path;rtld.c;743;0.656524658203125;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.7992572784423828;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.054966926574707;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.3890409469604492;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.5501425266265869;0-2;LSB bit-flip
library_path;rtld.c;743;0.7911186218261719;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.35181593894958496;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.0858702659606934;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.820380687713623;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1047754287719727;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.4839448928833008;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.19616436958312988;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6966850757598877;0-2;LSB bit-flip
version_info;rtld.c;747;0.45351076126098633;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.4346954822540283;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.0950183868408203;0-2;LSB bit-flip
library_path;rtld.c;743;1.0119950771331787;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.1068730354309082;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.0100512504577637;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.47124719619750977;0-2;LSB bit-flip
preload_file;rtld.c;1551;1.15325927734375;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.28569483757019043;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.8416385650634766;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.1737966537475586;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.2971980571746826;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.9447948932647705;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.3243215084075928;0-2;LSB bit-flip
file_size;rtld.c;794;0.315432071685791;0-2;LSB bit-flip
audit_list;rtld.c;124;0.6297650337219238;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.39012694358825684;0-2;LSB bit-flip
version_info;rtld.c;747;0.8511660099029541;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8162548542022705;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5250899791717529;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.620875358581543;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.7015953063964844;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.9879541397094727;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.9228603839874268;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.5730292797088623;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.8444390296936035;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9611568450927734;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.884904146194458;0-2;LSB bit-flip
start_time;rtld.c;217;0.6604065895080566;0-2;LSB bit-flip
start_time;rtld.c;217;1.154510259628296;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.151275396347046;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.3140583038330078;0-2;LSB bit-flip
start_time;rtld.c;217;0.8516802787780762;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5246052742004395;0-2;LSB bit-flip
audit_list;rtld.c;124;0.48991894721984863;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.5235130786895752;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.6598899364471436;0-2;LSB bit-flip
library_path;rtld.c;743;0.6123244762420654;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.531466007232666;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.37013840675354004;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.4050576686859131;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.17839503288269043;0-2;LSB bit-flip
audit_list;rtld.c;124;0.47994446754455566;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.44487786293029785;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.9359309673309326;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.5149495601654053;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;1.0681231021881104;0-2;LSB bit-flip
library_path;rtld.c;743;0.7823290824890137;0-2;LSB bit-flip
library_path;rtld.c;743;0.35846781730651855;0-2;LSB bit-flip
audit_list;rtld.c;124;0.9578239917755127;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.9507443904876709;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.24338912963867188;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9393658638000488;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.8241109848022461;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6724317073822021;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.6820931434631348;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.6273441314697266;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.3463399410247803;0-2;LSB bit-flip
audit_list;rtld.c;124;0.5389537811279297;0-2;LSB bit-flip
load_time;rtld.c;216;0.2774794101715088;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5907659530639648;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.6822292804718018;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0715694427490234;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.3622121810913086;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.9923441410064697;0-2;LSB bit-flip
library_path;rtld.c;743;0.8425672054290771;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5500662326812744;0-2;LSB bit-flip
load_time;rtld.c;216;0.8328413963317871;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.6500246524810791;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.44234490394592285;0-2;LSB bit-flip
audit_list;rtld.c;124;0.9809401035308838;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.8617303371429443;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.7569053173065186;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.2166893482208252;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.0950384140014648;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.9334790706634521;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.2657744884490967;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.22357416152954102;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8391356468200684;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.6297605037689209;0-2;LSB bit-flip
load_time;rtld.c;216;1.0157709121704102;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.422257661819458;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.3357970714569092;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.5435540676116943;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.141620397567749;0-2;LSB bit-flip
version_info;rtld.c;747;1.1466214656829834;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.6090481281280518;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.5494956970214844;0-2;LSB bit-flip
version_info;rtld.c;747;0.4321630001068115;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8662927150726318;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.6192948818206787;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.1399648189544678;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.537125825881958;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.9220376014709473;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.47354674339294434;0-2;LSB bit-flip
start_time;rtld.c;217;0.3711268901824951;0-2;LSB bit-flip
library_path;rtld.c;743;0.867232084274292;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.1380314826965332;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.46207666397094727;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.22310352325439453;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.0194799900054932;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.3491857051849365;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.24248647689819336;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.6712160110473633;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.5367693901062012;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.6269505023956299;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.8308024406433105;0-2;LSB bit-flip
library_path;rtld.c;743;0.838756799697876;0-2;LSB bit-flip
load_time;rtld.c;216;0.7035002708435059;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.0255305767059326;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.9825119972229004;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5713698863983154;0-2;LSB bit-flip
library_path;rtld.c;743;0.8878946304321289;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.7211799621582031;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.33347082138061523;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.6768631935119629;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.7409162521362305;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.5658047199249268;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6953284740447998;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.682016134262085;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.46892809867858887;0-2;LSB bit-flip
audit_list;rtld.c;124;1.147157907485962;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.9403340816497803;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.39959096908569336;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.098987102508545;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.39331650733947754;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.37854743003845215;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.19012951850891113;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8585469722747803;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.2665853500366211;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.7095699310302734;0-2;LSB bit-flip
start_time;rtld.c;217;0.6827969551086426;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.1047053337097168;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4521770477294922;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.3163414001464844;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1277799606323242;0-2;LSB bit-flip
version_info;rtld.c;747;0.3010401725769043;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.045821189880371;0-2;LSB bit-flip
version_info;rtld.c;747;0.3889305591583252;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.9826693534851074;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8674323558807373;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5787806510925293;0-2;LSB bit-flip
audit_list;rtld.c;124;0.8004059791564941;0-2;LSB bit-flip
start_time;rtld.c;217;1.1106390953063965;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.6750857830047607;0-2;LSB bit-flip
audit_list;rtld.c;124;1.0875415802001953;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.7409403324127197;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.32822656631469727;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6874053478240967;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6236298084259033;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.4553792476654053;0-2;LSB bit-flip
audit_list;rtld.c;124;0.7316756248474121;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8359081745147705;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.5432157516479492;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4688441753387451;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.119518756866455;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.20225811004638672;0-2;LSB bit-flip
start_time;rtld.c;217;0.5819411277770996;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.8402018547058105;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.4459359645843506;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.2830471992492676;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.050323247909546;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.17735671997070312;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.23598122596740723;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8314907550811768;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.3896636962890625;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.35544848442077637;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.9771099090576172;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.450270414352417;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6220011711120605;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.6392300128936768;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.15868687629699707;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.22216343879699707;0-2;LSB bit-flip
version_info;rtld.c;747;0.34589529037475586;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.3381502628326416;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7701818943023682;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0460493564605713;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.990673303604126;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.7196779251098633;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0043542385101318;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.6213250160217285;0-2;LSB bit-flip
num_search;binary_search.c;50;0.569016695022583;0-2;LSB bit-flip
start_time;rtld.c;217;0.7526717185974121;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.4095578193664551;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.0400443077087402;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.0381271839141846;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.4648139476776123;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.1369378566741943;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.46736884117126465;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.77459716796875;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0215065479278564;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.7236847877502441;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.520209550857544;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.8971073627471924;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3932468891143799;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.2082815170288086;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.36783480644226074;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.32732129096984863;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6789834499359131;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.15886378288269043;0-2;LSB bit-flip
library_path;rtld.c;743;0.30157899856567383;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7152667045593262;0-2;LSB bit-flip
library_path;rtld.c;743;0.8763153553009033;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0255191326141357;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5436644554138184;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.0194640159606934;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.16933798789978027;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.7139651775360107;0-2;LSB bit-flip
library_path;rtld.c;743;0.7163219451904297;0-2;LSB bit-flip
version_info;rtld.c;747;1.0974173545837402;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.4546494483947754;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.8024721145629883;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.0413119792938232;0-2;LSB bit-flip
file_size;rtld.c;794;0.26453375816345215;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6750566959381104;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.27434277534484863;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8030877113342285;0-2;LSB bit-flip
audit_list;rtld.c;124;0.6625826358795166;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.9274260997772217;0-2;LSB bit-flip
audit_list;rtld.c;124;0.36768364906311035;0-2;LSB bit-flip
load_time;rtld.c;216;0.37578821182250977;0-2;LSB bit-flip
library_path;rtld.c;743;0.370161771774292;0-2;LSB bit-flip
file_size;rtld.c;794;0.168626070022583;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5223839282989502;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.754730224609375;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.2869143486022949;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.4761345386505127;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.9386522769927979;0-2;LSB bit-flip
version_info;rtld.c;747;0.18760323524475098;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5279715061187744;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.7986471652984619;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.0999417304992676;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.22115254402160645;0-2;LSB bit-flip
start_time;rtld.c;217;0.4059939384460449;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.6667530536651611;0-2;LSB bit-flip
load_time;rtld.c;216;1.0870308876037598;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.25533127784729004;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.6101171970367432;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.2374110221862793;0-2;LSB bit-flip
version_info;rtld.c;747;0.4780158996582031;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9520938396453857;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.0647311210632324;0-2;LSB bit-flip
version_info;rtld.c;747;0.40711069107055664;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.4560129642486572;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6378583908081055;0-2;LSB bit-flip
load_time;rtld.c;216;0.2708113193511963;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7918801307678223;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.21963071823120117;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.128664255142212;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6981818675994873;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.089113712310791;0-2;LSB bit-flip
file_size;rtld.c;794;0.18245649337768555;0-2;LSB bit-flip
version_info;rtld.c;747;0.6902093887329102;0-2;LSB bit-flip
start_time;rtld.c;217;0.18733668327331543;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.6428120136260986;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.574904203414917;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.5232007503509521;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.6190333366394043;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.8501074314117432;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.41631007194519043;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0953254699707031;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.5603542327880859;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9569859504699707;0-2;LSB bit-flip
load_time;rtld.c;216;0.5306389331817627;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0988173484802246;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.25861310958862305;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.5373382568359375;0-2;LSB bit-flip
load_time;rtld.c;216;0.3074963092803955;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.6049966812133789;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6668150424957275;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.3942415714263916;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.3842892646789551;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.8847470283508301;0-2;LSB bit-flip
load_time;rtld.c;216;0.31743526458740234;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.8808531761169434;0-2;LSB bit-flip
start_time;rtld.c;217;0.9438149929046631;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.7917182445526123;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.6554152965545654;0-2;LSB bit-flip
library_path;rtld.c;743;0.6216788291931152;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.5830080509185791;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.4054720401763916;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.23293781280517578;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.9982233047485352;0-2;LSB bit-flip
load_time;rtld.c;216;0.6899023056030273;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.9295539855957031;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5199623107910156;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6594657897949219;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.9583253860473633;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0016520023345947;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9996933937072754;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7067255973815918;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6720142364501953;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.8681600093841553;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.8994007110595703;0-2;LSB bit-flip
audit_list;rtld.c;124;0.9287660121917725;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.1512854099273682;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.9974143505096436;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0304362773895264;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.3570821285247803;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.1056671142578125;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.647120475769043;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.036027193069458;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5576052665710449;0-2;LSB bit-flip
library_path;rtld.c;743;0.7474348545074463;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.5270726680755615;0-2;LSB bit-flip
load_time;rtld.c;216;0.2262122631072998;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.35512733459472656;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.9624373912811279;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.19612932205200195;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7703874111175537;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.1164734363555908;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.1835951805114746;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6035187244415283;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.3962719440460205;0-2;LSB bit-flip
audit_list;rtld.c;124;1.1546003818511963;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.8820419311523438;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.9196631908416748;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.6190624237060547;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1295082569122314;0-2;LSB bit-flip
